0.0,3.211,2.306,0.0,0.0,1.031,0.858,0.0,0.0,1.465,1.381,0.0
0.0,0.0,0.0,0.072,0.0,0.0,0.0,5.333,0.0,0.0,0.0,5.896
0.0,0.0,0.0,0.344,0.404,0.449,0.636,3.539,1.48,0.247,0.165,0.0
0.0,0.0,2.673,0.0,0.0,0.0,-0.31,0.0,0.0,0.0,0.0,0.0
0.955,0.0,0.0,0.155,0.185,0.0,0.0,3.037,0.0,0.0,0.0,7.825
0.0,0.0,0.0,1.362,0.289,1.062,1.995,5.326,0.0,3.227,1.684,0.0
-0.102,0.358,0.0,0.398,0.0,0.086,0.0,0.937,0.0,0.0,0.0,3.786
0.0,0.0,0.0,0.475,0.0,-0.161,0.173,0.807,0.31,0.268,0.156,0.0
0.568,1.004,0.885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.449
0.0,0.0,0.0,0.0,0.0,1.714,3.038,5.917,1.392,1.423,2.289,0.0
0.554,0.365,0.135,0.0,1.552,2.317,2.813,0.0,2.337,0.863,2.34,0.0
0.0,1.061,0.504,0.0,0.0,3.311,3.638,0.0,0.0,2.207,2.106,0.0
1.637,1.885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.913
0.0,0.0,0.0,0.0,0.0,0.0,3.878,6.556,2.582,1.252,2.665,0.0
0.0,0.0,0.0,4.114,0.0,0.0,0.0,9.433,0.0,0.0,0.0,6.495
0.814,0.0,0.0,3.981,2.821,0.0,0.0,10.178,0.795,0.0,0.0,3.692
0.0,0.0,1.07,0.0,0.0,0.0,5.167,0.0,0.0,0.0,3.534,0.0
1.064,2.256,0.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.911
0.0,0.0,0.0,5.001,0.0,0.0,0.0,8.538,1.695,3.452,2.037,0.0
0.0,0.0,0.0,1.608,1.114,0.0,0.0,2.112,1.282,0.77,2.633,0.0
0.26,0.685,0.0,3.949,0.805,1.345,0.0,5.756,1.388,-0.032,0.0,3.507
0.0,-0.039,2.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.668
0.504,0.013,0.288,0.0,1.516,2.89,4.462,0.0,1.197,2.454,3.808,0.0
0.45,0.359,0.263,3.59,0.663,0.43,0.953,0.0,0.0,0.0,0.916,6.053
0.0,0.0,0.0,5.78,0.0,0.0,0.0,5.963,0.0,0.0,0.0,4.738
0.0,0.322,0.674,0.0,0.0,2.537,6.601,0.0,0.0,3.279,5.992,0.0
1.328,0.525,0.0,2.983,2.766,2.134,1.631,0.0,0.0,0.0,0.0,4.651
0.213,0.0,0.0,6.872,2.642,0.0,0.0,9.629,2.669,0.0,0.0,5.404
0.0,0.0,1.002,0.0,0.0,0.0,3.662,0.0,0.0,0.0,5.011,0.0
0.627,1.634,0.826,1.533,2.698,2.148,5.133,3.604,0.0,0.0,0.0,3.708
0.24,0.144,1.494,1.43,0.398,0.544,2.693,2.132,0.13,0.0,0.0,1.287
0.015,0.152,0.0,3.092,2.467,0.332,0.0,5.583,1.633,0.84,0.0,1.275
1.25,1.441,2.243,0.0,0.102,0.274,0.147,0.0,0.314,0.411,0.43,0.0
0.0,0.0,0.0,0.444,0.237,0.672,1.102,6.158,0.735,0.278,0.776,0.0
