0.0,3.315,6.302,0.0,0.0,1.116,1.932,0.0,0.0,1.433,0.701,0.0
0.0,0.0,0.0,1.174,0.0,0.0,0.0,3.756,0.0,0.0,0.0,3.596
0.0,0.0,0.0,1.981,1.336,1.576,2.027,7.033,3.589,1.233,1.714,0.0
0.0,0.0,3.168,0.0,0.0,0.0,0.807,0.0,0.0,0.0,0.358,0.0
2.935,0.0,0.0,1.42,1.117,0.0,0.0,6.243,1.276,0.0,0.0,7.715
0.0,0.0,0.0,3.062,1.766,1.651,3.094,9.119,1.51,3.873,1.375,0.0
2.067,1.352,0.0,1.356,0.748,0.728,0.0,3.605,0.641,0.345,0.0,5.571
0.0,0.0,0.0,1.958,0.304,0.838,0.827,2.61,0.774,1.049,1.489,0.0
0.97,1.13,1.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.297
0.0,0.0,0.0,0.0,0.0,1.556,2.983,2.32,1.26,2.454,2.674,0.0
2.854,3.122,2.691,0.0,2.49,3.758,5.554,0.0,3.301,3.842,4.262,0.0
0.0,3.578,2.498,0.0,0.0,3.675,7.222,0.0,0.0,4.321,4.839,0.0
3.884,4.089,4.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.664
0.0,0.0,0.0,0.0,0.0,0.0,4.385,6.408,3.032,3.314,4.51,0.0
0.0,0.0,0.0,4.041,0.0,0.0,0.0,6.534,0.0,0.0,0.0,4.513
2.571,0.0,0.0,7.545,3.225,0.0,0.0,9.917,3.33,0.0,0.0,6.339
0.0,0.0,1.789,0.0,0.0,0.0,3.905,0.0,0.0,0.0,3.746,0.0
3.213,3.783,3.643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.527
0.0,0.0,0.0,5.418,0.0,0.0,0.0,9.15,2.929,2.938,2.656,0.0
0.0,0.0,0.0,3.169,0.638,0.0,0.0,2.028,0.659,0.845,1.582,0.0
2.505,2.7,0.0,6.842,2.418,1.712,0.0,8.438,3.65,1.913,0.0,4.559
0.5,1.143,1.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.262
1.389,1.193,1.382,0.0,1.959,3.026,4.843,0.0,1.364,4.002,5.242,0.0
1.464,1.1,1.097,2.618,1.543,0.782,1.815,0.0,0.0,0.0,1.979,6.249
0.0,0.0,0.0,4.769,0.0,0.0,0.0,3.106,0.0,0.0,0.0,6.152
0.0,2.164,2.215,0.0,0.0,2.688,5.659,0.0,0.0,3.095,5.465,0.0
5.379,2.489,1.607,5.794,2.798,2.78,5.633,0.0,0.0,0.0,0.0,6.1
2.335,0.0,0.0,7.336,2.722,0.0,0.0,7.278,2.315,0.0,0.0,6.101
0.0,0.0,0.926,0.0,0.0,0.0,3.433,0.0,0.0,0.0,2.566,0.0
1.529,3.906,2.697,5.299,2.1,2.286,4.94,5.696,0.0,0.0,0.0,7.362
0.739,0.594,1.78,2.731,0.282,0.997,2.17,3.369,1.138,0.0,0.0,1.645
0.747,0.402,0.0,6.661,1.973,0.733,0.0,5.562,1.61,0.937,0.0,1.535
1.118,3.068,4.979,0.0,0.294,0.861,1.426,0.0,0.352,0.532,0.442,0.0
0.0,0.0,0.0,0.903,1.445,1.423,2.306,3.815,1.534,2.517,1.005,0.0
