0.0,2.397,0.0,0.0,0.0,0.309,0.311,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.471
0.0,0.0,0.0,0.672,0.591,0.0,0.62,1.265,1.537,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.309,0.0,0.0,0.0,0.0,0.0
0.591,0.0,0.0,0.0,0.617,0.0,0.0,0.948,0.0,0.0,0.0,2.977
0.0,0.0,0.0,0.36,0.0,0.3,0.379,0.321,0.0,0.651,0.0,0.0
0.0,0.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.619,0.0,0.617,0.3,0.329,0.0,0.309,0.617,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.329,1.147,0.309,0.973,0.966,0.0
1.393,0.93,0.0,0.0,0.591,0.0,1.356,0.0,0.35,0.622,0.651,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.847,0.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.605
0.0,0.0,0.0,0.0,0.0,0.0,2.664,1.01,1.67,0.697,1.763,0.0
0.0,0.0,0.0,2.398,0.0,0.0,0.0,1.232,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.65,0.0,0.0,0.0,2.626,0.0,0.0,0.0,0.0,0.0
0.617,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81
0.0,0.0,0.0,1.99,0.0,0.0,0.0,1.765,0.941,1.147,0.392,0.0
0.0,0.0,0.0,0.311,0.946,0.0,0.0,0.956,1.61,0.309,0.591,0.0
0.0,0.965,0.0,0.97,0.0,1.413,0.0,0.643,0.638,0.617,0.0,0.702
0.0,0.617,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.656,0.0,0.31,0.0,0.334,0.704,1.683,0.0,0.3,1.856,2.135,0.0
0.653,0.319,0.0,1.92,0.617,0.0,0.963,0.0,0.0,0.0,0.32,0.0
0.0,0.0,0.0,2.144,0.0,0.0,0.0,3.472,0.0,0.0,0.0,0.0
0.0,0.638,0.629,0.0,0.0,2.248,3.822,0.0,0.0,2.162,4.508,0.0
2.187,0.0,0.0,2.195,1.67,0.0,0.0,0.0,0.0,0.0,0.0,1.549
0.675,0.0,0.0,2.998,1.553,0.0,0.0,3.472,2.626,0.0,0.0,1.547
0.0,0.0,0.638,0.0,0.0,0.0,1.841,0.0,0.0,0.0,3.857,0.0
0.0,0.957,0.619,0.0,0.0,3.062,2.743,0.0,0.0,0.0,0.0,1.902
0.0,0.0,1.584,0.319,0.0,0.974,1.67,0.0,0.62,0.0,0.0,0.0
0.31,0.0,0.0,0.373,1.237,1.684,0.0,1.267,2.278,0.3,0.0,1.275
0.0,1.936,0.0,0.0,0.0,0.309,0.0,0.0,0.637,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
