0.0,4.62,4.84,0.0,0.0,2.084,2.01,0.0,0.0,0.976,0.64,0.0
0.0,0.0,0.0,1.196,0.0,0.0,0.0,4.445,0.0,0.0,0.0,7.925
0.0,0.0,0.0,0.827,1.631,0.303,0.313,3.526,3.386,0.345,0.0,0.0
0.0,0.0,4.613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.005,0.0,0.0,0.909,0.946,0.0,0.0,5.715,1.077,0.0,0.0,12.131
0.0,0.0,0.0,0.519,0.996,1.878,4.608,9.617,0.99,2.055,1.788,0.0
0.971,0.293,0.0,0.317,0.0,0.0,0.0,0.935,0.0,0.0,0.0,3.206
0.0,0.0,0.0,2.971,0.0,0.693,0.0,0.4,0.36,0.623,1.593,0.0
1.214,1.75,1.626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.951
0.0,0.0,0.0,0.0,0.0,2.247,3.375,7.25,1.217,1.317,5.323,0.0
2.118,1.243,0.0,0.0,1.394,3.938,3.442,0.0,2.582,2.098,5.66,0.0
0.0,2.11,2.125,0.0,0.0,4.777,7.387,0.0,0.0,2.325,3.438,0.0
5.102,1.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.787
0.0,0.0,0.0,0.0,0.0,0.0,4.781,4.784,5.511,1.326,7.716,0.0
0.0,0.0,0.0,7.762,0.0,0.0,0.0,7.279,0.0,0.0,0.0,7.813
2.167,0.0,0.0,8.455,4.462,0.0,0.0,6.584,3.486,0.0,0.0,5.341
0.0,0.0,2.078,0.0,0.0,0.0,7.934,0.0,0.0,0.0,3.535,0.0
2.815,4.808,1.766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.682
0.0,0.0,0.0,6.436,0.0,0.0,0.0,11.731,2.626,4.171,4.351,0.0
0.0,0.0,0.0,3.712,2.471,0.0,0.0,1.28,0.985,1.771,3.748,0.0
1.537,1.405,0.0,7.478,2.355,3.184,0.0,5.059,3.07,1.74,0.0,4.801
0.298,0.297,3.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.676
1.054,0.937,0.972,0.0,2.498,3.302,5.388,0.0,1.126,2.51,8.579,0.0
0.953,1.251,0.0,3.632,0.61,1.887,1.74,0.0,0.0,0.0,1.873,9.271
0.0,0.0,0.0,4.443,0.0,0.0,0.0,8.099,0.0,0.0,0.0,6.063
0.0,1.694,1.493,0.0,0.0,2.016,7.68,0.0,0.0,3.024,12.492,0.0
3.962,0.955,1.001,7.521,3.401,3.071,4.031,0.0,0.0,0.0,0.0,4.95
2.062,0.0,0.0,8.19,2.037,0.0,0.0,11.891,3.818,0.0,0.0,7.522
0.0,0.0,1.637,0.0,0.0,0.0,4.897,0.0,0.0,0.0,8.169,0.0
1.047,3.947,0.611,4.442,3.375,3.593,7.073,2.418,0.0,0.0,0.0,7.714
1.248,0.0,3.102,3.61,0.686,3.305,3.957,1.716,1.259,0.0,0.0,1.673
0.672,1.053,0.0,5.936,3.37,2.871,0.0,3.187,2.626,1.648,0.0,1.156
1.119,5.287,3.278,0.0,0.912,1.772,1.545,0.0,1.0,0.607,0.306,0.0
0.0,0.0,0.0,1.132,0.96,1.722,0.995,7.151,2.108,0.942,3.184,0.0
