0.0,1.53,2.476,0.0,0.0,0.114,0.0,0.0,0.0,1.077,0.314,0.0
0.0,0.0,0.0,0.265,0.0,0.0,0.0,0.196,0.0,0.0,0.0,1.868
0.0,0.0,0.0,0.488,0.36,0.414,0.369,1.541,0.933,1.272,0.882,0.0
0.0,0.0,3.27,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.316,0.0
1.576,0.0,0.0,0.391,0.087,0.0,0.0,1.05,0.386,0.0,0.0,0.485
0.0,0.0,0.0,0.895,0.285,0.716,0.084,3.361,0.45,1.879,0.355,0.0
0.161,0.0,0.0,0.346,0.0,-0.349,0.0,0.45,0.285,0.556,0.0,0.008
0.0,0.0,0.0,0.0,0.0,0.0,0.193,0.263,0.0,0.0,0.455,0.0
0.051,0.0,0.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.393
0.0,0.0,0.0,0.0,0.0,1.511,2.48,3.637,0.099,1.015,0.0,0.0
0.917,2.26,0.24,0.0,0.388,1.07,1.219,0.0,0.405,0.605,0.314,0.0
0.0,3.21,1.435,0.0,0.0,2.161,3.606,0.0,0.0,1.36,1.272,0.0
2.51,1.798,0.662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.721
0.0,0.0,0.0,0.0,0.0,0.0,2.56,3.36,1.914,2.182,0.0,0.0
0.0,0.0,0.0,1.967,0.0,0.0,0.0,4.574,0.0,0.0,0.0,2.842
0.737,0.0,0.0,1.546,0.801,0.0,0.0,5.348,0.756,0.0,0.0,1.761
0.0,0.0,0.24,0.0,0.0,0.0,4.341,0.0,0.0,0.0,2.628,0.0
0.727,2.948,2.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22
0.0,0.0,0.0,2.549,0.0,0.0,0.0,3.043,1.887,2.848,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.267,0.0
0.327,0.018,0.0,1.984,0.316,0.934,0.0,2.286,1.084,0.263,0.0,-0.059
0.117,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.948,0.383,0.0,0.414,1.844,3.631,0.0,0.097,0.65,0.0,0.0
0.196,0.973,0.5,1.709,0.088,-0.016,0.366,0.0,0.0,0.0,0.146,2.632
0.0,0.0,0.0,2.387,0.0,0.0,0.0,3.779,0.0,0.0,0.0,2.383
0.0,1.151,0.96,0.0,0.0,1.209,4.982,0.0,0.0,2.333,0.0,0.0
2.062,1.199,0.294,1.078,0.392,1.604,2.168,0.0,0.0,0.0,0.0,1.989
0.878,0.0,0.0,2.438,0.0,0.0,0.0,3.618,1.283,0.0,0.0,1.53
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.245,2.05,1.333,0.546,0.345,0.781,5.119,1.257,0.0,0.0,0.0,0.902
0.0,0.0,-0.12,0.907,0.154,0.34,0.0,1.129,0.502,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.312,0.0,0.538,0.0,-0.126,-0.213,0.157,0.0,0.128,0.323,0.472,0.0
0.0,0.0,0.0,0.386,-0.31,0.357,0.606,1.733,-0.024,0.302,0.0,0.0
