0.0,4.602,11.493,0.0,0.0,0.926,2.407,0.0,0.0,3.053,2.55,0.0
0.0,0.0,0.0,0.92,0.0,0.0,0.0,8.281,0.0,0.0,0.0,7.356
0.0,0.0,0.0,5.258,2.248,1.494,1.043,11.459,5.688,2.838,3.536,0.0
0.0,0.0,6.932,0.0,0.0,0.0,0.001,0.0,0.0,0.0,1.585,0.0
4.585,0.0,0.0,3.365,2.149,0.0,0.0,9.017,1.999,0.0,0.0,12.366
0.0,0.0,0.0,2.486,1.551,1.932,3.755,15.746,2.03,6.209,3.583,0.0
2.857,0.914,0.0,1.862,0.506,0.403,0.0,4.621,0.869,1.179,0.0,9.531
0.0,0.0,0.0,3.063,1.064,1.249,1.271,3.512,0.772,0.844,2.948,0.0
1.142,1.354,4.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.745
0.0,0.0,0.0,0.0,0.0,3.141,4.672,7.3,2.358,2.879,4.271,0.0
1.931,2.176,5.92,0.0,1.402,4.969,9.141,0.0,2.608,4.415,8.933,0.0
0.0,3.926,6.528,0.0,0.0,5.223,10.143,0.0,0.0,5.964,6.664,0.0
4.954,4.43,7.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.655
0.0,0.0,0.0,0.0,0.0,0.0,8.612,12.301,5.457,5.018,11.88,0.0
0.0,0.0,0.0,6.738,0.0,0.0,0.0,14.077,0.0,0.0,0.0,10.831
3.187,0.0,0.0,10.232,3.687,0.0,0.0,17.689,5.358,0.0,0.0,10.188
0.0,0.0,5.026,0.0,0.0,0.0,6.606,0.0,0.0,0.0,6.384,0.0
3.411,5.195,7.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.693
0.0,0.0,0.0,7.646,0.0,0.0,0.0,17.758,4.316,5.8,7.256,0.0
0.0,0.0,0.0,5.111,2.486,0.0,0.0,5.003,1.806,1.254,4.955,0.0
2.9,1.036,0.0,8.296,1.983,2.254,0.0,12.298,4.229,2.518,0.0,4.973
1.59,0.296,5.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.558
2.975,2.436,2.701,0.0,1.95,5.371,7.516,0.0,1.616,3.834,7.707,0.0
1.743,1.598,2.944,4.579,1.03,2.136,4.369,0.0,0.0,0.0,2.373,9.046
0.0,0.0,0.0,7.602,0.0,0.0,0.0,7.339,0.0,0.0,0.0,7.709
0.0,3.104,2.75,0.0,0.0,3.88,10.34,0.0,0.0,4.618,12.157,0.0
5.904,3.694,3.399,6.363,3.642,5.462,6.53,0.0,0.0,0.0,0.0,9.608
1.314,0.0,0.0,9.764,4.78,0.0,0.0,14.141,3.925,0.0,0.0,10.204
0.0,0.0,2.065,0.0,0.0,0.0,5.632,0.0,0.0,0.0,7.49,0.0
1.674,5.518,3.921,8.027,3.208,3.192,8.698,12.079,0.0,0.0,0.0,9.401
1.266,0.258,4.335,3.497,0.396,1.881,4.107,4.4,0.776,0.0,0.0,2.517
0.694,1.516,0.0,7.74,4.063,1.044,0.0,11.188,3.866,1.298,0.0,2.966
2.023,3.113,9.008,0.0,0.212,0.658,0.62,0.0,1.738,0.938,1.19,0.0
0.0,0.0,0.0,1.04,0.465,2.26,2.05,8.212,1.238,3.435,2.922,0.0
